movie_id	title	rating	votes	gross	countries
2361216	Heathers	7.4	47820	"$1,108,462 (USA)"	USA
2361243	"Heaven & Earth"	6.8	9587	"$5,864,949 (USA)"	USA
2361295	"Heaven Can Wait"	6.9	12221	"$81,640,278 (USA)"	USA
2361307	"Heaven Help Us"	6.9	2860	"$6,070,794 (USA)"	USA
2361388	"Heaven's Gate"	6.7	8284	"$3,484,331 (USA)"	USA
2361405	"Heaven's Prisoners"	5.7	3998	"$5,005,000 (USA)"	USA
2361631	"Heavy Weights"	6.6	16467	"$17,689,177 (USA)"	USA
2363319	"Hello Again"	5.0	2050	"$20,419,446 (USA)"	USA
2363575	"Hellraiser III: Hell on Earth"	5.4	16721	"$12,534,961 (USA)"	USA
2363576	"Hellraiser: Bloodline"	5.0	11965	"$16,675,000 (USA)"	USA
2364261	"Henry & June"	6.4	9020	"$11,567,449 (USA)"	USA
2364325	"Henry Fool"	7.3	5488	"$1,338,335 (USA)"	USA
2364362	"Henry Poole Is Here"	6.5	10433	"$1,836,515 (USA)"	USA
2364435	"Henry: Portrait of a Serial Killer"	7.1	19765	"$609,939 (USA)"	USA
2364536	Her	8.1	212408	"$25,568,251 (USA)"	USA
2364554	"Her Alibi"	5.6	4907	"$18,699,037 (USA)"	USA
2365554	"Herbie Fully Loaded"	4.7	30130	"$66,023,816 (USA)"	USA
2365555	"Herbie Goes Bananas"	4.7	3204	"$18,000,000 (USA)"	USA
2365561	"Herbie Rides Again"	5.5	4422	"$38,229,000 (USA)"	USA
2365610	Hercules	3.6	2056	"$10,676,194 (USA)"	USA
2365774	"Here Comes the Boom"	6.5	63342	"$45,290,318 (USA)"	USA
2366027	Hereafter	6.5	72588	"$32,746,941 (USA)"	USA
2366328	Hero	6.4	15957	"$19,487,173 (USA)"	USA
2366358	"Hero and the Terror"	5.0	1783	"$5,301,200 (USA)"	USA
2367668	Hexed	5.4	1137	"$2,786,807 (USA)"	USA
2368509	"Hide and Seek"	5.9	62681	"$51,100,486 (USA)"	USA
2368554	Hideaway	5.3	4645	"$12,201,255 (USA)"	USA
2368613	"Hiding Out"	6.4	2106	"$7,019,441 (USA)"	USA
2368765	"High Anxiety"	6.7	12314	"$31,063,038 (USA)"	USA
2369018	"High Plains Drifter"	7.6	28687	"$15,700,000 (USA)"	USA
2369055	"High Road to China"	5.9	3354	"$28,400,000 (USA)"	USA
2369158	"High Society"	7.0	8746	"$13,000,000 (USA)"	USA
2369179	"High Spirits"	5.6	5338	"$8,578,231 (USA)"	USA
2369351	"Higher Learning"	6.4	12980	"$38,290,723 (USA)"	USA
2372516	"History of the World: Part I"	6.9	29842	"$31,672,907 (USA)"	USA
2372768	Hitch	6.7	206797	"$179,495,555 (USA)"	USA
2372784	Hitchcock	6.9	50512	"$6,008,677 (USA)"	USA
2373761	"Hocus Pocus"	6.6	47079	"$39,514,713 (USA)"	USA
2373833	Hoffa	6.6	15356	"$24,276,500 (USA)"	USA
2375259	"Hollywood Shuffle"	7.1	2342	"$5,228,617 (USA)"	USA
2375913	"Home Alone"	7.4	226921	"$285,761,243 (USA)"	USA
2375921	"Home Alone 2: Lost in New York"	6.5	141655	"$173,585,516 (USA)"	USA
2375923	"Home Alone 3"	4.1	53728	"$30,882,515 (USA)"	USA
2376048	"Home for the Holidays"	6.6	8060	"$17,518,220 (USA)"	USA
2376224	"Home of the Brave"	5.6	8657	"$49,753 (USA)"	USA
2376917	"Homeward Bound: The Incredible Journey"	6.9	27468	"$41,833,324 (USA)"	USA
2376949	Homicide	7.0	3915	"$2,971,661 (USA)"	USA
2377326	"Honey I Blew Up the Kid"	4.6	27230	"$58,662,452 (USA)"	USA
2377362	"Honey, I Shrunk the Kids"	6.2	84013	"$130,724,172 (USA)"	USA
2377452	"Honeymoon in Vegas"	5.8	12998	"$35,208,854 (USA)"	USA
2377728	"Honkytonk Man"	6.5	4973	"$4,484,991 (USA)"	USA
2378032	Hoodwinked!	6.6	40343	"$51,386,611 (USA)"	USA
2378056	Hook	6.6	151707	"$119,654,823 (USA)"	USA
2378229	"Hoop Dreams"	8.3	15460	"$7,830,611 (USA)"	USA
2378245	Hooper	6.2	3440	"$78,000,000 (USA)"	USA
2378292	Hoosiers	7.6	29764	"$28,607,524 (USA)"	USA
2378350	Hop	5.5	20191	"$108,085,305 (USA)"	USA
2378462	"Hope and Glory"	7.4	8694	"$10,021,120 (USA)"	USA
2378546	"Hope Springs"	6.3	28780	"$63,536,011 (USA)"	USA
2379116	"Horrible Bosses"	6.9	281526	"$117,538,559 (USA)"	USA
2379477	"Horton Hears a Who!"	6.9	91507	"$154,529,439 (USA)"	USA
2379710	Hostel	5.8	117721	"$47,326,473 (USA)"	USA
2380110	"Hot Dog... The Movie"	4.6	2030	"$20,307,325 (USA)"	USA
2380420	"Hot Pursuit"	5.8	2030	"$4,215,859 (USA)"	USA
2380525	"Hot Shots!"	6.7	64280	"$69,467,617 (USA)"	USA
2380526	"Hot Shots! Part Deux"	6.5	54424	"$38,911,970 (USA)"	USA
2380674	"Hot to Trot"	4.2	2294	"$6,436,211 (USA)"	USA
2380940	"Hotel for Dogs"	5.3	13348	"$73,034,460 (USA)"	USA
2381101	"Hotel Transylvania"	7.1	111813	"$148,313,048 (USA)"	USA
2381389	House	6.2	14802	"$19,444,631 (USA)"	USA
2381416	"House at the End of the Street"	5.6	47621	"$31,611,916 (USA)"	USA
2381446	"House Calls"	6.8	1247	"$28,460,702 (USA)"	USA
2381487	"House II: The Second Story"	5.3	6702	"$7,800,000 (USA)"	USA
2381558	"House of Cards"	6.2	2019	"$322,871 (USA)"	USA
2381615	"House of Games"	7.3	14803	"$2,585,639 (USA)"	USA
2381792	"House of the Dead"	2.0	29555	"$10,249,719 (USA)"	USA
2381865	"House Party"	6.2	7251	"$26,386,000 (USA)"	USA
2381872	"House Party 2"	4.9	2980	"$19,281,235 (USA)"	USA
2381875	"House Party 3"	3.8	2147	"$19,281,235 (USA)"	USA
2381961	Houseguest	5.9	3946	"$26,325,256 (USA)"	USA
2381974	Housekeeping	7.3	1281	"$1,083,282 (USA)"	USA
2382012	HouseSitter	5.9	13770	"$58,500,635 (USA)"	USA
2382463	"How I Got Into College"	5.8	1661	"$1,642,239 (USA)"	USA
2382839	"How the Grinch Stole Christmas"	5.9	109560	"$260,044,825 (USA)"	USA
2382902	"How the West Was Won"	7.1	12260	"$46,500,000 (USA)"	USA
2383255	"How to Get the Man's Foot Outta Your Ass"	7.5	4001	"$365,727 (USA)"	USA
2383347	"How to Lose a Guy in 10 Days"	6.3	119081	"$105,813,373 (USA)"	USA
2383401	"How to Make an American Quilt"	6.2	7547	"$23,574,130 (USA)"	USA
2383846	"Howard the Duck"	4.5	28790	"$16,295,774 (USA)"	USA
2384705	"Hudson Hawk"	5.7	38558	"$17,218,080 (USA)"	USA
2384894	Hugo	7.6	204022	"$73,864,507 (USA)"	USA
2385128	Hulk	5.7	174935	"$132,177,234 (USA)"	USA
2385628	Humoresque	7.7	2455	"$2,281,000 (USA)"	USA
2386707	"Husbands and Wives"	7.6	17785	"$10,555,619 (USA)"	USA
2388750	"I Am Number Four"	6.1	161913	"$55,100,437 (USA)"	USA
2388769	"I Am Sam"	7.6	106817	"$40,311,852 (USA)"	USA
2389095	"I Can Do Bad All by Myself"	3.8	7568	"$51,733,921 (USA)"	USA
2390545	"I Know What You Did Last Summer"	5.6	89629	"$72,586,134 (USA)"	USA
2390556	"I Know Who Killed Me"	3.6	21558	"$7,498,716 (USA)"	USA
2390701	"I Like It Like That"	6.7	1149	"$1,777,020 (USA)"	USA
2391122	"I Love Trouble"	5.2	8762	"$30,806,194 (USA)"	USA
2391208	"I Love You to Death"	6.4	9815	"$16,186,793 (USA)"	USA
2391240	"I Love You, Man"	7.1	145477	"$71,440,011 (USA)"	USA
2391628	"I Now Pronounce You Chuck & Larry"	6.1	102628	"$120,059,556 (USA)"	USA
2392193	"I Shot Andy Warhol"	6.6	5123	"$1,814,290 (USA)"	USA
2392334	"I Still Know What You Did Last Summer"	4.5	47729	"$40,002,112 (USA)"	USA
2392473	"I Think I Love My Wife"	5.5	12684	"$12,550,605 (USA)"	USA
2392833	"I Want Someone to Eat Cheese With"	6.3	2847	"$194,568 (USA)"	USA
2392979	"I Was a Teenage Werewolf"	4.8	1586	"$2,000,000 (USA)"	USA
2393336	"I'll Do Anything"	5.7	1891	"$10,209,111 (USA)"	USA
2393644	"I'm Gonna Git You Sucka"	6.5	8800	"$13,030,057 (USA)"	USA
2393736	"I'm No Angel"	7.1	1913	"$2,850,000 (USA)"	USA
2393944	"I'm the One That I Want"	7.4	1064	"$1,210,967 (USA)"	USA
2394106	"I, Madman"	6.1	1454	"$151,203 (USA)"	USA
2394124	"I, Robot"	7.1	293382	"$144,801,023 (USA)"	USA
2394239	I.Q.	6.2	17869	"$26,372,663 (USA)"	USA
2394562	"Ice Age"	7.6	252258	"$176,387,405 (USA)"	USA
2394573	"Ice Age: Continental Drift"	6.7	107673	"$161,321,843 (USA)"	USA
2394582	"Ice Age: The Meltdown"	6.9	142293	"$195,330,621 (USA)"	USA
2394842	Iceman	6.1	3615	"$7,343,032 (USA)"	USA
2395721	Identity	7.3	149409	"$52,159,536 (USA)"	USA
2395766	"Identity Thief"	5.7	75007	"$134,506,920 (USA)"	USA
2396283	"If Looks Could Kill"	5.6	4505	"$7,788,597 (USA)"	USA
2396290	"If Lucy Fell"	4.8	3160	"$4,635,344 (USA)"	USA
2402074	"Imaginary Crimes"	6.6	1115	"$89,611 (USA)"	USA
2402206	"Imagine: John Lennon"	7.9	2999	"$3,753,977 (USA)"	USA
2402367	"Imitation of Life"	7.9	9080	"$13,990,819 (USA)"	USA
2402440	"Immediate Family"	6.1	1056	"$5,932,613 (USA)"	USA
2402598	"Immortal Beloved"	7.4	16590	"$9,914,409 (USA)"	USA
2403946	"In Country"	5.9	2058	"$3,531,971 (USA)"	USA
2404124	"In Dreams"	5.4	10182	"$12,017,369 (USA)"	USA
2404579	"In Like Flint"	6.2	3471	"$11,000,000 (USA)"	USA
2405330	"In Search of the Castaways"	6.6	1611	"$21,745,500 (USA)"	USA
2405553	"In the Army Now"	4.6	8487	"$28,864,707 (USA)"	USA
2405588	"In the Bedroom"	7.5	29448	"$35,930,604 (USA)"	USA
2405788	"In the Cut"	5.3	17189	"$4,750,602 (USA)"	USA
2406071	"In the Good Old Summertime"	7.2	2137	"$3,400,000 (USA)"	USA
2406156	"In the Heat of the Night"	8.0	41672	"$24,379,978 (USA)"	USA
2406286	"In the Line of Fire"	7.2	65419	"$102,314,283 (USA)"	USA
2406406	"In the Mouth of Madness"	7.2	35812	"$8,946,600 (USA)"	USA
2406726	"In the Soup"	7.0	1619	"$256,249 (USA)"	USA
2407029	"In Time"	6.6	238098	"$37,520,095 (USA)"	USA
2408145	"Indecent Proposal"	5.7	39597	"$106,614,100 (USA)"	USA
2408496	"Indian Summer"	6.4	3747	"$14,904,910 (USA)"	USA
2408558	"Indiana Jones and the Temple of Doom"	7.6	248280	"$179,870,271 (USA)"	USA
2409450	Infinity	6.1	1374	"$195,170 (USA)"	USA
2410205	"Inland Empire"	7.0	36077	"$751,138 (USA)"	USA
2410392	Innerspace	6.7	35830	"$25,893,810 (USA)"	USA
2410504	"Innocent Blood"	6.2	6734	"$4,972,818 (USA)"	USA
2411420	"Inside Man"	7.7	232979	"$88,513,495 (USA)"	USA
2411883	"Insidious: Chapter 2"	6.6	65503	"$83,586,447 (USA)"	USA
2411946	Insomnia	7.2	182755	"$67,355,513 (USA)"	USA
2412026	"Inspector Gadget"	4.1	31134	"$97,403,112 (USA)"	USA
2412852	"Internal Affairs"	6.5	11097	"$27,734,391 (USA)"	USA
2413315	Intersection	5.1	5315	"$20,928,892 (USA)"	USA
2413548	"Interview with the Vampire: The Vampire Chronicles"	7.6	204577	"$105,264,608 (USA)"	USA
2414034	"Into the Night"	6.5	6659	"$7,562,164 (USA)"	USA
2414566	"Invaders from Mars"	5.4	4155	"$4,884,663 (USA)"	USA
2414624	"Invasion of the Body Snatchers"	7.4	30028	"$24,946,533 (USA)"	USA
2415518	"Iraq in Fragments"	7.3	1155	"$204,462 (USA)"	USA
2415822	"Irma la Douce"	7.5	10638	"$25,246,588 (USA)"	USA
2415911	"Iron Eagle"	5.2	9448	"$24,159,872 (USA)"	USA
2415974	"Iron Man Three"	7.3	403191	"$409,013,994 (USA)"	USA
2416013	"Iron Will"	6.5	5126	"$21,006,361 (USA)"	USA
2416063	Ironweed	6.8	5318	"$7,393,346 (USA)"	USA
2416095	"Irreconcilable Differences"	5.7	2098	"$12,414,210 (USA)"	USA
2416804	Ishtar	4.1	7936	"$14,375,181 (USA)"	USA
2417256	"Isn't She Great"	5.2	1864	"$2,962,465 (USA)"	USA
2417852	"It Could Happen to You"	6.3	23592	"$37,800,323 (USA)"	USA
2417936	"It Happened at the World's Fair"	6.0	1381	"$2,250,000 (USA)"	USA
2418130	"It Runs in the Family"	5.7	1072	"$70,936 (USA)"	USA
2418143	"It Should Happen to You"	7.3	1909	"$1,400,000 (USA)"	USA
2418207	"It Takes Two"	5.6	12796	"$19,474,589 (USA)"	USA
2418740	"It's Complicated"	6.6	60225	"$112,735,375 (USA)"	USA
2418960	"It's My Party"	7.1	2167	"$616,663 (USA)"	USA
2419134	"It's Pat"	2.6	7993	"$60,822 (USA)"	USA
2420699	"J. Edgar"	6.6	85317	"$37,306,030 (USA)"	USA
2421075	Jack	5.7	40330	"$58,620,973 (USA)"	USA
2421131	"Jack and Jill"	3.5	48374	"$74,158,157 (USA)"	USA
2421415	"Jack Reacher"	7.0	172824	"$80,070,736 (USA)"	USA
2421473	"Jack the Bear"	6.4	2981	"$5,145,462 (USA)"	USA
2421482	"Jack the Giant Slayer"	6.3	86387	"$65,187,603 (USA)"	USA
2421543	"Jack's Back"	6.0	1461	"$492,519 (USA)"	USA
2421736	"Jackass Number Two"	7.1	49623	"$72,778,712 (USA)"	USA
2421737	"Jackass Presents: Bad Grandpa"	6.6	62727	"$102,003,019 (USA)"	USA
2421744	"Jackass: The Movie"	6.6	59282	"$64,255,312 (USA)"	USA
2421794	"Jackie Brown"	7.5	196494	"$39,673,162 (USA)"	USA
2421849	Jacknife	6.4	3928	"$2,049,769 (USA)"	USA
2421984	"Jacob's Ladder"	7.6	64563	"$26,118,851 (USA)"	USA
2422099	Jade	5.1	8113	"$9,795,017 (USA)"	USA
2422363	"Jagged Edge"	6.5	8601	"$40,500,000 (USA)"	USA
2422658	"Jailhouse Rock"	6.5	5013	"$4,000,000 (USA)"	USA
2423262	"James and the Giant Peach"	6.7	41635	"$28,934,758 (USA)"	USA
2423821	"Jane Eyre"	6.8	6684	"$5,200,600 (USA)"	USA
2423823	"Jane Eyre"	7.4	49133	"$11,242,660 (USA)"	USA
2424530	Jarhead	7.1	121980	"$62,658,220 (USA)"	USA
2424671	"Jason Goes to Hell: The Final Friday"	4.3	15980	"$15,935,068 (USA)"	USA
2424677	"Jason Lives: Friday the 13th Part VI"	5.8	20126	"$19,472,057 (USA)"	USA
2424696	"Jason X"	4.3	33209	"$13,121,555 (USA)"	USA
2424703	"Jason's Lyric"	6.6	2082	"$20,851,521 (USA)"	USA
2424954	Jaws	8.1	314152	"$260,000,000 (USA)"	USA
2424957	"Jaws 2"	5.7	42346	"$102,922,376 (USA)"	USA
2424959	"Jaws 3-D"	3.5	23946	"$45,517,055 (USA)"	USA
2424978	"Jaws: The Revenge"	2.8	26429	"$20,763,013 (USA)"	USA
2426142	"Jeepers Creepers"	6.0	70623	"$37,904,175 (USA)"	USA
2426145	"Jeepers Creepers II"	5.5	37464	"$35,667,218 (USA)"	USA
2426316	"Jefferson in Paris"	5.7	2232	"$2,474,000 (USA)"	USA
2426326	Jeffrey	6.6	4526	"$3,487,767 (USA)"	USA
2426665	"Jennifer Eight"	6.2	10747	"$11,390,479 (USA)"	USA
2426951	"Jeremiah Johnson"	7.6	18129	"$47,742,000 (USA)"	USA
2427146	"Jerry Maguire"	7.3	156484	"$153,952,592 (USA)"	USA
2427627	"Jesus Camp"	7.6	17642	"$902,544 (USA)"	USA
2427635	"Jesus Christ Superstar"	7.3	17144	"$24,477,615 (USA)"	USA
2427887	"Jetsons: The Movie"	5.4	2916	"$10,900,000 (USA)"	USA
2428213	JFK	8.0	98743	"$70,405,498 (USA)"	USA
2429184	"Jimmy Hollywood"	5.3	2410	"$3,692,874 (USA)"	USA
2429213	"Jimmy Neutron: Boy Genius"	6.0	19992	"$80,936,232 (USA)"	USA
2430357	Joe	6.9	1649	"$19,184,330 (USA)"	USA
2430558	"Joe Versus the Volcano"	5.6	24572	"$39,404,261 (USA)"	USA
2431010	"John Carter"	6.6	178845	"$73,078,100 (USA)"	USA
2431480	"Johnny Be Good"	4.4	4172	"$17,550,399 (USA)"	USA
2431554	"Johnny English"	6.0	97503	"$28,082,366 (USA)"	USA
2431555	"Johnny English Reborn"	6.3	73701	"$8,305,970 (USA)"	USA
2431594	"Johnny Handsome"	6.1	5867	"$7,237,794 (USA)"	USA
2431631	"Johnny Mnemonic"	5.5	50272	"$19,076,000 (USA)"	USA
2432176	"Jonah: A VeggieTales Movie"	6.6	2847	"$25,581,229 (USA)"	USA
2432248	"Jonathan Livingston Seagull"	5.9	1335	"$1,600,000 (USA)"	USA
2432771	"Josh and S.A.M."	5.7	1088	"$1,528,163 (USA)"	USA
2432883	Joshua	6.8	1367	"$1,366,000 (USA)"	USA
2432905	"Joshua Tree"	5.6	3373	"$4,225,379 (USA)"	USA
2433239	"Journey 2: The Mysterious Island"	5.8	54208	"$103,860,290 (USA)"	USA
2433463	"Journey to the Center of the Earth"	7.0	9343	"$10,000,000 (USA)"	USA
2433468	"Journey to the Center of the Earth"	5.8	66352	"$101,704,370 (USA)"	USA
2434223	"Judge Dredd"	5.4	72807	"$34,693,481 (USA)"	USA
2434330	"Judgment Night"	6.6	10436	"$12,136,938 (USA)"	USA
2434803	Juice	7.0	12004	"$20,146,880 (USA)"	USA
2435557	Jumper	6.0	202539	"$80,172,128 (USA)"	USA
2435568	"Jumpin' Jack Flash"	5.7	13198	"$25,587,804 (USA)"	USA
2435919	"Jungle Fever"	6.5	11831	"$32,482,682 (USA)"	USA
2436100	Junior	4.5	45454	"$36,763,355 (USA)"	USA
2436266	Juno	7.6	343435	"$143,495,265 (USA)"	USA
2436378	"Jurassic Park"	8.0	414704	"$402,453,882 (USA)"	USA
2436384	"Jurassic Park III"	5.9	159444	"$181,171,875 (USA)"	USA
2436438	"Jury Duty"	3.9	5573	"$17,014,653 (USA)"	USA
2436823	"Just Cause"	6.3	17038	"$36,853,222 (USA)"	USA
2437269	"Just One of the Guys"	6.4	8313	"$11,500,000 (USA)"	USA
2437762	"Justin Bieber: Never Say Never"	1.5	71655	"$73,013,910 (USA)"	USA
2438397	"K-19: The Widowmaker"	6.6	42983	"$35,168,966 (USA)"	USA
2438400	K-9	5.9	22811	"$43,247,647 (USA)"	USA
2438484	K2	6.2	4572	"$3,106,559 (USA)"	USA
2439298	Kafka	7.0	6940	"$1,059,071 (USA)"	USA
2440711	Kalifornia	6.7	36776	"$2,395,231 (USA)"	USA
2447971	"Kevin Hart: Let Me Explain"	6.5	4393	"$32,244,051 (USA)"	USA
2449155	"Kick-Ass 2"	6.7	144351	"$28,795,985 (USA)"	USA
2449171	Kickboxer	6.2	28510	"$14,697,005 (USA)"	USA
2449174	"Kickboxer 2: The Road Back"	4.3	3664	"$1,250,712 (USA)"	USA
2449214	"Kicking and Screaming"	7.1	5927	"$704,543 (USA)"	USA
2449315	"Kid Galahad"	6.0	1454	"$1,750,000 (USA)"	USA
2449584	Kids	7.0	49889	"$7,417,210 (USA)"	USA
2449631	"Kids in America"	5.9	2360	"$537,667 (USA)"	USA
2449636	"Kids in the Hall: Brain Candy"	6.8	6489	"$2,653,000 (USA)"	USA
2450253	"Kill Me Again"	6.3	2869	"$283,694 (USA)"	USA
2450770	Killers	5.4	60788	"$47,059,963 (USA)"	USA
2450985	"Killing Them Softly"	6.2	92056	"$15,026,056 (USA)"	USA
2451044	"Killing Zoe"	6.5	15952	"$418,953 (USA)"	USA
2451518	"Kindergarten Cop"	6.0	89397	"$91,457,688 (USA)"	USA
2451841	"King Kong"	8.0	58013	"$10,000,000 (USA)"	USA
2451843	"King Kong"	5.8	18689	"$52,614,445 (USA)"	USA
2451844	"King Kong"	7.3	269332	"$218,080,025 (USA)"	USA
2451853	"King Kong Lives"	3.7	3379	"$4,711,220 (USA)"	USA
2451950	"King of Kings"	7.1	3781	"$14,483,352 (USA)"	USA
2451960	"King of New York"	7.0	20459	"$2,554,476 (USA)"	USA
2452034	"King of the Hill"	7.5	4973	"$1,299,318 (USA)"	USA
2452144	"King Ralph"	5.1	11134	"$34,002,045 (USA)"	USA
2452178	"King Solomon's Mines"	5.1	8511	"$15,057,465 (USA)"	USA
2452332	"Kingdom of Heaven"	7.2	176622	"$47,398,413 (USA)"	USA
2452348	"Kingdom of the Spiders"	5.9	2793	"$17,000,000 (USA)"	USA
2452530	"Kinjite: Forbidden Subjects"	5.3	1635	"$3,416,846 (USA)"	USA
2453376	"Kiss Me Goodbye"	6.1	1247	"$15,782,759 (USA)"	USA
2453444	"Kiss of Death"	5.9	12633	"$14,942,422 (USA)"	USA
2453469	"Kiss of the Spider Woman"	7.4	9097	"$17,037,728 (USA)"	USA
2453505	"Kiss the Girls"	6.5	43092	"$60,527,873 (USA)"	USA
2453610	"Kissin' Cousins"	5.2	1197	"$2,800,000 (USA)"	USA
2454896	"Knight and Day"	6.3	121671	"$76,423,035 (USA)"	USA
2454908	"Knight Moves"	6.0	5270	"$923,418 (USA)"	USA
2455363	Knowing	6.2	162451	"$79,957,634 (USA)"	USA
2458666	Koyaanisqatsi	8.3	21871	"$1,723,872 (USA)"	USA
2458892	"Kramer vs. Kramer"	7.8	79937	"$106,260,000 (USA)"	USA
2459857	Krull	6.0	20017	"$16,519,460 (USA)"	USA
2459888	"Krush Groove"	6.6	1083	"$11,052,713 (USA)"	USA
2460405	Kuffs	5.7	6961	"$21,142,815 (USA)"	USA
2468024	L'ours	7.7	11177	"$31,753,898 (USA)"	USA
2468943	"L.A. Confidential"	8.3	340062	"$64,616,940 (USA)"	USA
2469013	"L.A. Story"	6.7	23514	"$28,862,081 (USA)"	USA
2469348	"La Bamba"	6.8	18594	"$54,215,416 (USA)"	USA
2475316	"La guerre du feu"	7.4	13927	"$20,959,585 (USA)"	USA
2477082	"La marche de l'empereur"	7.8	34086	"$77,437,223 (USA)"	USA
2482768	"La terza madre"	5.1	6342	"$58,669 (USA)"	USA
2485100	Labyrinth	7.4	75623	"$12,729,917 (USA)"	USA
2485814	"Lady in the Water"	5.7	69400	"$42,285,169 (USA)"	USA
2485961	"Lady Sings the Blues"	7.1	2344	"$9,600,000 (USA)"	USA
2486036	Ladybugs	5.1	5970	"$14,796,494 (USA)"	USA
2486044	Ladyhawke	7.0	29022	"$18,432,000 (USA)"	USA
2486537	"Lake Placid"	5.6	36310	"$31,770,414 (USA)"	USA
2487265	"Land of the Lost"	5.3	45140	"$49,438,370 (USA)"	USA
2487280	"Land of the Pharaohs"	6.7	2319	"$1,500,000 (USA)"	USA
2487978	"Lara Croft Tomb Raider: The Cradle of Life"	5.5	84517	"$65,660,196 (USA)"	USA
2488149	"Larry Crowne"	6.0	40326	"$35,608,245 (USA)"	USA
2489298	Lassie	5.8	3153	"$9,979,683 (USA)"	USA
2489319	Lassiter	5.9	1355	"$17,500,000 (USA)"	USA
2489348	"Last Action Hero"	6.2	90344	"$50,016,394 (USA)"	USA
2489557	"Last Dance"	5.8	3074	"$5,858,000 (USA)"	USA
2489661	"Last Embrace"	6.2	1391	"$1,537,125 (USA)"	USA
2489670	"Last Exit to Brooklyn"	6.9	4059	"$1,730,005 (USA)"	USA
2489823	"Last Man Standing"	6.4	39288	"$17,600,000 (USA)"	USA
2489976	"Last of the Dogmen"	6.9	3619	"$7,400,000 (USA)"	USA
2490288	"Last Vegas"	6.7	80200	"$63,914,167 (USA)"	USA
2490479	"Late for Dinner"	6.4	1334	"$8,906,823 (USA)"	USA
2491793	"Lawnmower Man 2: Beyond Cyberspace"	2.3	7147	"$2,409,225 (USA)"	USA
2495094	"Le grand bleu"	7.7	32392	"$3,500,000 (USA)"	USA
2499810	"Lean on Me"	7.4	12757	"$31,906,454 (USA)"	USA
2499851	"Leap of Faith"	6.0	8757	"$23,369,283 (USA)"	USA
2499873	"Leap Year"	6.4	56256	"$25,918,920 (USA)"	USA
2500113	"Leatherface: Texas Chainsaw Massacre III"	5.1	8108	"$5,765,562 (USA)"	USA
2500299	"Leaving Las Vegas"	7.6	81780	"$31,968,347 (USA)"	USA
2500313	"Leaving Normal"	6.7	1117	"$1,514,114 (USA)"	USA
2501078	"Legal Eagles"	5.8	7000	"$49,851,591 (USA)"	USA
2501136	"Legally Blonde"	6.2	99737	"$96,520,674 (USA)"	USA
2501138	"Legally Blonde 2: Red, White & Blonde"	4.5	35982	"$90,186,328 (USA)"	USA
2501173	Legend	6.4	37909	"$15,502,112 (USA)"	USA
2501259	"Legend of the Guardians: The Owls of Ga'Hoole"	7.0	56137	"$55,675,313 (USA)"	USA
2501434	"Legends of the Fall"	7.5	90642	"$66,638,883 (USA)"	USA
2502559	"Leonard Part 6"	2.3	6395	"$4,916,871 (USA)"	USA
2502699	Leprechaun	4.6	14481	"$8,556,940 (USA)"	USA
2502700	"Leprechaun 2"	4.2	5066	"$2,260,622 (USA)"	USA
2505397	"Les Misérables"	7.7	195185	"$148,809,770 (USA)"	USA
2507592	"Less Than Zero"	6.3	12494	"$12,396,383 (USA)"	USA
2507861	"Let It Ride"	6.8	3587	"$4,973,285 (USA)"	USA
2508375	"Let's Make Love"	6.5	4273	"$6,540,000 (USA)"	USA
2508593	"Lethal Weapon"	7.6	164486	"$65,207,127 (USA)"	USA
2508595	"Lethal Weapon 2"	7.2	104318	"$147,253,986 (USA)"	USA
2508596	"Lethal Weapon 3"	6.7	109908	"$144,731,527 (USA)"	USA
2508597	"Lethal Weapon 4"	6.6	110552	"$130,444,603 (USA)"	USA
2508832	"Letters from Iwo Jima"	8.0	117524	"$13,756,082 (USA)"	USA
2509264	Leviathan	5.7	10805	"$15,704,614 (USA)"	USA
2509852	Lianna	6.9	1192	"$1,500,000 (USA)"	USA
2509874	"Liar Liar"	6.8	172054	"$181,410,615 (USA)"	USA
2510254	"Licence to Kill"	6.6	60490	"$34,667,015 (USA)"	USA
2510266	"License to Drive"	6.2	11214	"$22,433,275 (USA)"	USA
2510877	Liebestraum	6.0	1199	"$133,645 (USA)"	USA
2511332	"Life as We Know It"	6.5	71059	"$53,374,681 (USA)"	USA
2512042	"Life Stinks"	5.7	6240	"$4,102,526 (USA)"	USA
2512116	"Life with Mikey"	5.5	4087	"$12,440,858 (USA)"	USA
2512327	Lifeforce	6.1	13054	"$11,603,545 (USA)"	USA
2512707	"Light of Day"	5.3	1664	"$10,489,617 (USA)"	USA
2512738	"Light Sleeper"	6.7	3030	"$1,050,861 (USA)"	USA
2512892	"Lightning Jack"	5.3	4637	"$16,821,273 (USA)"	USA
2513227	"Like Father Like Son"	5.0	3971	"$34,377,585 (USA)"	USA
2514044	Limitless	7.4	321511	"$79,249,455 (USA)"	USA
2514146	Lincoln	7.4	161275	"$182,207,973 (USA)"	USA
2514735	Lionheart	6.0	20215	"$24,078,196 (USA)"	USA
2515538	"Little Big League"	6.0	6851	"$12,211,068 (USA)"	USA
2515540	"Little Big Man"	7.7	23368	"$31,559,552 (USA)"	USA
2515708	"Little Children"	7.6	84503	"$5,463,019 (USA)"	USA
2515877	"Little Giants"	6.2	16055	"$19,288,821 (USA)"	USA
2516122	"Little Man Tate"	6.7	10066	"$25,010,896 (USA)"	USA
